PIPEVALVE 00001453;2145;0.5
PIPEVALVE 00001454;2148;0.5
PIPEVALVE 00001455;2159;0.5
PIPEVALVE 00001456;2160;0.5
PIPEVALVE 00001457;2165;0.5
PIPEVALVE 00001459;3509;0.5
PIPEVALVE 00001460;2172;0.5
PIPEVALVE 00001461;2177;0.5
PIPEVALVE 00001462;2178;0.5
PIPEVALVE 00001463;2188;0.5
PIPEVALVE 00001464;2187;0.5
PIPEVALVE 00001465;2192;0.5
PIPEVALVE 00001467;2198;0.5
PIPEVALVE 00001468;2199;0.5
PIPEVALVE 00001479;2211;0.5
PIPEVALVE 00001480;2213;0.5
PIPEVALVE 00001481;2216;0.5
PIPEVALVE 00001482;2222;0.5
PIPEVALVE 00001483;2235;0.5
PIPEVALVE 00001484;2236;0.5
PIPEVALVE 00001485;2237;0.5
PIPEVALVE 00001486;2227;0.5
PIPEVALVE 00001490;2247;0.5
PIPEVALVE 00001491;2248;0.5
PIPEVALVE 00001492;2249;0.5
PIPEVALVE 00001493;2261;0.5
PIPEVALVE 00001494;2262;0.5
PIPEVALVE 00001495;2267;0.5
PIPEVALVE 00001496;2268;0.5
PIPEVALVE 00001497;2272;0.5
PIPEVALVE 00001498;2274;0.5
PIPEVALVE 00001499;2282;0.5
PIPEVALVE 00001500;2284;0.5
PIPEVALVE 00001501;2295;0.5
PIPEVALVE 00001502;2293;0.5
PIPEVALVE 00001503;3549;0.5
PIPEVALVE 00001504;3550;0.5
PIPEVALVE 00001505;2308;0.5
PIPEVALVE 00001506;2309;0.5
PIPEVALVE 00001507;2316;0.5
PIPEVALVE 00001508;2317;0.5
PIPEVALVE 00001511;2320;0.5
PIPEVALVE 00001512;2321;0.5
PIPEVALVE 00001513;2324;0.5
PIPEVALVE 00001514;2329;0.5
PIPEVALVE 00001519;8099;0.5
PIPEVALVE 00001520;2347;0.5
PIPEVALVE 00001523;2353;0.5
PIPEVALVE 00001524;2355;0.5
PIPEVALVE 00001529;2374;0.5
PIPEVALVE 00001530;3542;0.5
PIPEVALVE 00001531;3543;0.5
PIPEVALVE 00001532;3544;0.5
PIPEVALVE 00001533;2378;0.5
PIPEVALVE 00001534;3608;0.5
PIPEVALVE 00001535;2390;0.5
PIPEVALVE 00001536;2391;0.5
PIPEVALVE 00001537;2387;0.5
PIPEVALVE 00001538;2393;0.5
PIPEVALVE 00001539;3554;0.5
PIPEVALVE 00001540;2395;0.5
PIPEVALVE 00001541;2421;0.5
PIPEVALVE 00001542;2420;0.5
PIPEVALVE 00001543;2427;0.5
PIPEVALVE 00001544;2426;0.5
PIPEVALVE 00001547;2432;0.5
PIPEVALVE 00001548;2433;0.5
PIPEVALVE 00001549;2436;0.5
PIPEVALVE 00001550;2437;0.5
PIPEVALVE 00001551;2442;0.5
PIPEVALVE 00001552;2441;0.5
PIPEVALVE 00001553;2446;0.5
PIPEVALVE 00001554;2447;0.5
PIPEVALVE 00001555;2452;0.5
PIPEVALVE 00001556;2451;0.5
PIPEVALVE 00001557;2461;0.5
PIPEVALVE 00001558;2454;0.5
PIPEVALVE 00001559;2457;0.5
PIPEVALVE 00001560;2456;0.5
PIPEVALVE 00001561;2466;0.5
PIPEVALVE 00001562;2467;0.5
PIPEVALVE 00001595;2486;0.5
PIPEVALVE 00001596;2487;0.5
PIPEVALVE 00001597;2488;0.5
PIPEVALVE 00001598;2489;0.5
PIPEVALVE 00001959;2500;0.5
PIPEVALVE 00001960;2502;0.5
PIPEVALVE 00001961;2505;0.5
PIPEVALVE 00001962;2508;0.5
PIPEVALVE 00001969;2531;0.5
PIPEVALVE 00001970;2532;0.5
PIPEVALVE 00001973;3578;0.5
PIPEVALVE 00001974;2546;0.5
PIPEVALVE 00001975;2559;0.5
PIPEVALVE 00001976;2553;0.5
PIPEVALVE 00001977;2561;0.5
PIPEVALVE 00001978;2566;0.5
PIPEVALVE 00001981;3051;0.5
PIPEVALVE 00001982;2572;0.5
PIPEVALVE 00001983;2577;0.5
PIPEVALVE 00001984;2582;0.5
PIPEVALVE 00001987;2589;0.5
PIPEVALVE 00001988;2588;0.5
PIPEVALVE 00001989;2595;0.5
PIPEVALVE 00001990;2596;0.5
PIPEVALVE 00001991;2603;0.5
PIPEVALVE 00001992;2604;0.5
PIPEVALVE 00001993;2607;0.5
PIPEVALVE 00001994;2606;0.5
PIPEVALVE 00001995;2613;0.5
PIPEVALVE 00001996;2614;0.5
PIPEVALVE 00001997;2621;0.5
PIPEVALVE 00001998;2619;0.5
PIPEVALVE 00001999;2627;0.5
PIPEVALVE 00002000;2630;0.5
PIPEVALVE 00002001;2632;0.5
PIPEVALVE 00002002;2634;0.5
PIPEVALVE 00002003;2643;0.5
PIPEVALVE 00002004;2641;0.5
PIPEVALVE 00002005;2646;0.5
PIPEVALVE 00002006;2645;0.5
PIPEVALVE 00002007;2649;0.5
PIPEVALVE 00002008;2650;0.5
PIPEVALVE 00002009;2659;0.5
PIPEVALVE 00002010;2660;0.5
PIPEVALVE 00002011;2661;0.5
PIPEVALVE 00002012;2664;0.5
PIPEVALVE 00002016;2671;0.5
PIPEVALVE 00002018;2672;0.5
PIPEVALVE 00002019;2673;0.5
PIPEVALVE 00002276;2680;0.5
PIPEVALVE 00002277;2681;0.5
PIPEVALVE 00002278;2690;0.5
PIPEVALVE 00002279;2686;0.5
PIPEVALVE 00002280;2694;0.5
PIPEVALVE 00002281;2695;0.5
PIPEVALVE 00002282;2696;0.5
PIPEVALVE 00002283;2699;0.5
PIPEVALVE 00002284;2704;0.5
PIPEVALVE 00002285;2705;0.5
PIPEVALVE 00002300;2712;0.5
PIPEVALVE 00002301;2713;0.5
PIPEVALVE 00002302;2714;0.5
PIPEVALVE 00002303;3610;0.5
PIPEVALVE 00002304;2720;0.5
PIPEVALVE 00002305;2721;0.5
PIPEVALVE 00002306;2723;0.5
PIPEVALVE 00002307;2725;0.5
PIPEVALVE 00002310;2732;0.5
PIPEVALVE 00002311;2733;0.5
PIPEVALVE 00002313;2737;0.5
PIPEVALVE 00002317;3614;0.5
PIPEVALVE 00002320;3620;0.5
PIPEVALVE 00002321;3622;0.5
PIPEVALVE 00002322;2758;0.5
PIPEVALVE 00002323;2757;0.5
PIPEVALVE 00002324;2761;0.5
PIPEVALVE 00002325;2766;0.5
PIPEVALVE 00002326;2771;0.5
PIPEVALVE 00002327;3625;0.5
PIPEVALVE 00002328;2787;0.5
PIPEVALVE 00002329;2788;0.5
PIPEVALVE 00002330;2774;0.5
PIPEVALVE 00002331;2794;0.5
PIPEVALVE 00002332;3632;0.5
PIPEVALVE 00002333;7761;0.5
PIPEVALVE 00002346;2816;0.5
PIPEVALVE 00002347;2817;0.5
PIPEVALVE 00002348;2818;0.5
PIPEVALVE 00002349;2819;0.5
PIPEVALVE 00002350;3640;0.5
PIPEVALVE 00002351;2825;0.5
PIPEVALVE 00002354;2822;0.5
PIPEVALVE 00002355;2823;0.5
PIPEVALVE 00002360;2830;0.5
PIPEVALVE 00002361;2829;0.5
PIPEVALVE 00002362;2834;0.5
PIPEVALVE 00002363;2835;0.5
PIPEVALVE 00002364;2844;0.5
PIPEVALVE 00002365;2845;0.5
PIPEVALVE 00002368;2851;0.5
PIPEVALVE 00002370;2866;0.5
PIPEVALVE 00002371;2867;0.5
PIPEVALVE 00002372;2870;0.5
PIPEVALVE 00002373;2861;0.5
PIPEVALVE 00002388;2876;0.5
PIPEVALVE 00002389;2877;0.5
PIPEVALVE 00002415;588;0.5
PIPEVALVE 00002416;2879;0.5
PIPEVALVE 00002417;2880;0.5
PIPEVALVE 00002418;2881;0.5
PIPEVALVE 00002427;3661;0.5
PIPEVALVE 00002431;3666;0.5
PIPEVALVE 00002432;3665;0.5
PIPEVALVE 00002433;2896;0.5
PIPEVALVE 00002434;2897;0.5
PIPEVALVE 00002435;2902;0.5
PIPEVALVE 00002436;2903;0.5
PIPEVALVE 00002442;3672;0.5
PIPEVALVE 00002448;2924;0.5
PIPEVALVE 00002449;2925;0.5
PIPEVALVE 00002450;2927;0.5
PIPEVALVE 00002451;2928;0.5
PIPEVALVE 00002452;2939;0.5
PIPEVALVE 00002453;2933;0.5
PIPEVALVE 00002454;2947;0.5
PIPEVALVE 00002455;2948;0.5
PIPEVALVE 00002456;2951;0.5
PIPEVALVE 00002457;2952;0.5
PIPEVALVE 00002458;2961;0.5
PIPEVALVE 00002459;2962;0.5
PIPEVALVE 00002460;2967;0.5
PIPEVALVE 00002461;2968;0.5
PIPEVALVE 00002462;2971;0.5
PIPEVALVE 00002463;2972;0.5
PIPEVALVE 00002464;2979;0.5
PIPEVALVE 00002465;2976;0.5
PIPEVALVE 00002466;8144;0.5
PIPEVALVE 00002467;2984;0.5
PIPEVALVE 00002474;2995;0.5
PIPEVALVE 00002475;2994;0.5
PIPEVALVE 00002621;3003;0.5
PIPEVALVE 00002622;3004;0.5
PIPEVALVE 00002623;3009;0.5
PIPEVALVE 00002624;3008;0.5
PIPEVALVE 00002625;3014;0.5
PIPEVALVE 00002626;3017;0.5
PIPEVALVE 00002627;3029;0.5
PIPEVALVE 00002628;3030;0.5
PIPEVALVE 00002637;3037;0.5
PIPEVALVE 00002638;3038;0.5
PIPEVALVE 00002960;2;0.5
PIPEVALVE 00002961;3;0.5
PIPEVALVE 00002962;4;0.5
PIPEVALVE 00002963;7;0.5
PIPEVALVE 00002964;13;0.5
PIPEVALVE 00002965;12;0.5
PIPEVALVE 00002966;18;0.5
PIPEVALVE 00002967;19;0.5
PIPEVALVE 00002968;24;0.5
PIPEVALVE 00002969;27;0.5
PIPEVALVE 00002970;28;0.5
PIPEVALVE 00002971;29;0.5
PIPEVALVE 00002972;38;0.5
PIPEVALVE 00002973;37;0.5
PIPEVALVE 00002974;43;0.5
PIPEVALVE 00002975;42;0.5
PIPEVALVE 00003210;52;0.5
PIPEVALVE 00003211;53;0.5
PIPEVALVE 00003212;57;0.5
PIPEVALVE 00003213;59;0.5
PIPEVALVE 00003214;70;0.5
PIPEVALVE 00003215;71;0.5
PIPEVALVE 00003216;76;0.5
PIPEVALVE 00003217;75;0.5
PIPEVALVE 00003218;81;0.5
PIPEVALVE 00003219;80;0.5
PIPEVALVE 00003220;86;0.5
PIPEVALVE 00003221;85;0.5
PIPEVALVE 00003222;91;0.5
PIPEVALVE 00003223;93;0.5
PIPEVALVE 00003224;98;0.5
PIPEVALVE 00003225;99;0.5
PIPEVALVE 00003226;106;0.5
PIPEVALVE 00003227;107;0.5
PIPEVALVE 00003228;120;0.5
PIPEVALVE 00003229;121;0.5
PIPEVALVE 00003230;130;0.5
PIPEVALVE 00003231;131;0.5
PIPEVALVE 00003232;124;0.5
PIPEVALVE 00003233;133;0.5
PIPEVALVE 00003234;134;0.5
PIPEVALVE 00003235;135;0.5
PIPEVALVE 00003236;138;0.5
PIPEVALVE 00003237;143;0.5
PIPEVALVE 00003240;164;0.5
PIPEVALVE 00003241;165;0.5
PIPEVALVE 00003242;168;0.5
PIPEVALVE 00003243;169;0.5
PIPEVALVE 00003244;178;0.5
PIPEVALVE 00003245;179;0.5
PIPEVALVE 00003246;184;0.5
PIPEVALVE 00003247;183;0.5
PIPEVALVE 00003248;188;0.5
PIPEVALVE 00003249;189;0.5
PIPEVALVE 00003250;198;0.5
PIPEVALVE 00003251;199;0.5
PIPEVALVE 00003252;210;0.5
PIPEVALVE 00003253;213;0.5
PIPEVALVE 00003254;194;0.5
PIPEVALVE 00003255;195;0.5
PIPEVALVE 00003256;220;0.5
PIPEVALVE 00003257;219;0.5
PIPEVALVE 00003258;204;0.5
PIPEVALVE 00003259;223;0.5
PIPEVALVE 00003260;228;0.5
PIPEVALVE 00003261;229;0.5
PIPEVALVE 00003262;234;0.5
PIPEVALVE 00003263;235;0.5
PIPEVALVE 00003264;244;0.5
PIPEVALVE 00003265;245;0.5
PIPEVALVE 00003266;248;0.5
PIPEVALVE 00003267;253;0.5
PIPEVALVE 00003268;258;0.5
PIPEVALVE 00003269;255;0.5
PIPEVALVE 00003270;260;0.5
PIPEVALVE 00003271;263;0.5
PIPEVALVE 00003272;273;0.5
PIPEVALVE 00003273;275;0.5
PIPEVALVE 00003274;278;0.5
PIPEVALVE 00003275;279;0.5
PIPEVALVE 00003276;3090;0.5
PIPEVALVE 00003277;3091;0.5
PIPEVALVE 00003278;289;0.5
PIPEVALVE 00003279;288;0.5
PIPEVALVE 00003280;301;0.5
PIPEVALVE 00003281;303;0.5
PIPEVALVE 00003282;310;0.5
PIPEVALVE 00003283;313;0.5
PIPEVALVE 00003284;318;0.5
PIPEVALVE 00003285;319;0.5
PIPEVALVE 00003286;324;0.5
PIPEVALVE 00003287;323;0.5
PIPEVALVE 00003288;328;0.5
PIPEVALVE 00003289;329;0.5
PIPEVALVE 00003290;330;0.5
PIPEVALVE 00003291;331;0.5
PIPEVALVE 00003294;304;0.5
PIPEVALVE 00003295;305;0.5
PIPEVALVE 00003296;342;0.5
PIPEVALVE 00003298;350;0.5
PIPEVALVE 00003299;347;0.5
PIPEVALVE 00003300;352;0.5
PIPEVALVE 00003301;357;0.5
PIPEVALVE 00003302;359;0.5
PIPEVALVE 00003303;358;0.5
PIPEVALVE 00003308;370;0.5
PIPEVALVE 00003309;369;0.5
PIPEVALVE 00003310;374;0.5
PIPEVALVE 00003311;375;0.5
PIPEVALVE 00003312;386;0.5
PIPEVALVE 00003313;387;0.5
PIPEVALVE 00003314;390;0.5
PIPEVALVE 00003315;389;0.5
PIPEVALVE 00003316;395;0.5
PIPEVALVE 00003317;394;0.5
PIPEVALVE 00003318;404;0.5
PIPEVALVE 00003319;405;0.5
PIPEVALVE 00003320;410;0.5
PIPEVALVE 00003321;409;0.5
PIPEVALVE 00003322;419;0.5
PIPEVALVE 00003323;421;0.5
PIPEVALVE 00003324;416;0.5
PIPEVALVE 00003325;417;0.5
PIPEVALVE 00003326;399;0.5
PIPEVALVE 00003327;427;0.5
PIPEVALVE 00003328;436;0.5
PIPEVALVE 00003329;429;0.5
PIPEVALVE 00003330;439;0.5
PIPEVALVE 00003331;443;0.5
PIPEVALVE 00003332;450;0.5
PIPEVALVE 00003333;449;0.5
PIPEVALVE 00003334;459;0.5
PIPEVALVE 00003335;460;0.5
PIPEVALVE 00003336;464;0.5
PIPEVALVE 00003337;466;0.5
PIPEVALVE 00003338;475;0.5
PIPEVALVE 00003339;476;0.5
PIPEVALVE 00003340;479;0.5
PIPEVALVE 00003341;480;0.5
PIPEVALVE 00003342;489;0.5
PIPEVALVE 00003343;490;0.5
PIPEVALVE 00003344;491;0.5
PIPEVALVE 00003345;494;0.5
PIPEVALVE 00003346;505;0.5
PIPEVALVE 00003347;504;0.5
PIPEVALVE 00003348;509;0.5
PIPEVALVE 00003349;514;0.5
PIPEVALVE 00003350;519;0.5
PIPEVALVE 00003351;520;0.5
PIPEVALVE 00003352;525;0.5
PIPEVALVE 00003353;526;0.5
PIPEVALVE 00003356;535;0.5
PIPEVALVE 00003357;536;0.5
PIPEVALVE 00003358;541;0.5
PIPEVALVE 00003359;542;0.5
PIPEVALVE 00003360;547;0.5
PIPEVALVE 00003361;550;0.5
PIPEVALVE 00003362;555;0.5
PIPEVALVE 00003363;556;0.5
PIPEVALVE 00003364;561;0.5
PIPEVALVE 00003365;545;0.5
PIPEVALVE 00003366;571;0.5
PIPEVALVE 00003367;570;0.5
PIPEVALVE 00003368;581;0.5
PIPEVALVE 00003369;582;0.5
PIPEVALVE 00003370;585;0.5
PIPEVALVE 00003371;586;0.5
PIPEVALVE 00003372;595;0.5
PIPEVALVE 00003373;596;0.5
PIPEVALVE 00003374;600;0.5
PIPEVALVE 00003375;602;0.5
PIPEVALVE 00003376;605;0.5
PIPEVALVE 00003377;606;0.5
PIPEVALVE 00003378;612;0.5
PIPEVALVE 00003379;603;0.5
PIPEVALVE 00003380;623;0.5
PIPEVALVE 00003381;624;0.5
PIPEVALVE 00003382;625;0.5
PIPEVALVE 00003383;628;0.5
PIPEVALVE 00003384;635;0.5
PIPEVALVE 00003385;636;0.5
PIPEVALVE 00003386;639;0.5
PIPEVALVE 00003387;640;0.5
PIPEVALVE 00003388;649;0.5
PIPEVALVE 00003389;650;0.5
PIPEVALVE 00003390;654;0.5
PIPEVALVE 00003391;653;0.5
PIPEVALVE 00003392;661;0.5
PIPEVALVE 00003393;662;0.5
PIPEVALVE 00003394;665;0.5
PIPEVALVE 00003395;666;0.5
PIPEVALVE 00003396;668;0.5
PIPEVALVE 00003397;670;0.5
PIPEVALVE 00003398;617;0.5
PIPEVALVE 00003399;676;0.5
PIPEVALVE 00003400;3161;0.5
PIPEVALVE 00003401;680;0.5
PIPEVALVE 00003402;638;0.5
PIPEVALVE 00003403;682;0.5
PIPEVALVE 00003404;685;0.5
PIPEVALVE 00003405;629;0.5
PIPEVALVE 00003406;688;0.5
PIPEVALVE 00003407;454;0.5
PIPEVALVE 00003408;692;0.5
PIPEVALVE 00003409;461;0.5
PIPEVALVE 00003445;720;0.5
PIPEVALVE 00003446;719;0.5
PIPEVALVE 00003447;724;0.5
PIPEVALVE 00003448;726;0.5
PIPEVALVE 00003449;731;0.5
PIPEVALVE 00003450;732;0.5
PIPEVALVE 00003451;717;0.5
PIPEVALVE 00003452;734;0.5
PIPEVALVE 00003453;741;0.5
PIPEVALVE 00003454;742;0.5
PIPEVALVE 00003455;716;0.5
PIPEVALVE 00003456;744;0.5
PIPEVALVE 00003459;747;0.5
PIPEVALVE 00003460;748;0.5
PIPEVALVE 00003461;749;0.5
PIPEVALVE 00003462;713;0.5
PIPEVALVE 00003463;755;0.5
PIPEVALVE 00003464;752;0.5
PIPEVALVE 00003465;757;0.5
PIPEVALVE 00003466;758;0.5
PIPEVALVE 00003600;761;0.5
PIPEVALVE 00003601;712;0.5
PIPEVALVE 00003688;771;0.5
PIPEVALVE 00003689;772;0.5
PIPEVALVE 00003690;775;0.5
PIPEVALVE 00003692;807;0.5
PIPEVALVE 00003693;806;0.5
PIPEVALVE 00003726;818;0.5
PIPEVALVE 00003727;820;0.5
PIPEVALVE 00003728;821;0.5
PIPEVALVE 00003729;822;0.5
PIPEVALVE 00003730;827;0.5
PIPEVALVE 00003731;828;0.5
PIPEVALVE 00003756;855;0.5
PIPEVALVE 00003758;859;0.5
PIPEVALVE 00003759;861;0.5
PIPEVALVE 00003760;863;0.5
PIPEVALVE 00003761;865;0.5
PIPEVALVE 00003762;868;0.5
PIPEVALVE 00003763;869;0.5
PIPEVALVE 00003766;874;0.5
PIPEVALVE 00003767;3216;0.5
PIPEVALVE 00003768;879;0.5
PIPEVALVE 00003769;881;0.5
PIPEVALVE 00003772;890;0.5
PIPEVALVE 00003788;924;0.5
PIPEVALVE 00003789;923;0.5
PIPEVALVE 00003790;931;0.5
PIPEVALVE 00003791;932;0.5
PIPEVALVE 00003796;945;0.5
PIPEVALVE 00003797;942;0.5
PIPEVALVE 00003798;949;0.5
PIPEVALVE 00003799;952;0.5
PIPEVALVE 00003800;957;0.5
PIPEVALVE 00003801;958;0.5
PIPEVALVE 00003802;962;0.5
PIPEVALVE 00003803;964;0.5
PIPEVALVE 00003804;967;0.5
PIPEVALVE 00003805;968;0.5
PIPEVALVE 00003806;973;0.5
PIPEVALVE 00003807;974;0.5
PIPEVALVE 00003808;979;0.5
PIPEVALVE 00003809;980;0.5
PIPEVALVE 00003810;3235;0.5
PIPEVALVE 00003811;3236;0.5
PIPEVALVE 00003812;989;0.5
PIPEVALVE 00003813;3233;0.5
PIPEVALVE 00003814;981;0.5
PIPEVALVE 00003815;992;0.5
PIPEVALVE 00003816;997;0.5
PIPEVALVE 00003817;998;0.5
PIPEVALVE 00003818;1005;0.5
PIPEVALVE 00003819;1002;0.5
PIPEVALVE 00003820;1018;0.5
PIPEVALVE 00003821;1017;0.5
PIPEVALVE 00003823;1025;0.5
PIPEVALVE 00003824;1023;0.5
PIPEVALVE 00003825;1027;0.5
PIPEVALVE 00003826;1030;0.5
PIPEVALVE 00003827;1012;0.5
PIPEVALVE 00003828;1032;0.5
PIPEVALVE 00003829;1036;0.5
PIPEVALVE 00003830;1035;0.5
PIPEVALVE 00003831;1041;0.5
PIPEVALVE 00003832;1042;0.5
PIPEVALVE 00003833;1050;0.5
PIPEVALVE 00003834;1054;0.5
PIPEVALVE 00003835;1055;0.5
PIPEVALVE 00003836;1060;0.5
PIPEVALVE 00003837;1065;0.5
PIPEVALVE 00003838;1066;0.5
PIPEVALVE 00003839;1075;0.5
PIPEVALVE 00003840;1076;0.5
PIPEVALVE 00003841;1071;0.5
PIPEVALVE 00003842;1080;0.5
PIPEVALVE 00003843;1081;0.5
PIPEVALVE 00003844;1082;0.5
PIPEVALVE 00003851;3253;0.5
PIPEVALVE 00003852;3254;0.5
PIPEVALVE 00003853;1099;0.5
PIPEVALVE 00003854;1104;0.5
PIPEVALVE 00003855;1110;0.5
PIPEVALVE 00003856;1109;0.5
PIPEVALVE 00003857;1121;0.5
PIPEVALVE 00003858;1124;0.5
PIPEVALVE 00003859;1131;0.5
PIPEVALVE 00003860;1134;0.5
PIPEVALVE 00003861;1146;0.5
PIPEVALVE 00003862;1168;0.5
PIPEVALVE 00003863;2134;0.5
PIPEVALVE 00003864;2133;0.5
PIPEVALVE 00003865;1143;0.5
PIPEVALVE 00003866;1174;0.5
PIPEVALVE 00003867;2135;0.5
PIPEVALVE 00003868;2136;0.5
PIPEVALVE 00003869;1179;0.5
PIPEVALVE 00003870;1180;0.5
PIPEVALVE 00003871;2138;0.5
PIPEVALVE 00003872;1157;0.5
PIPEVALVE 00003873;1160;0.5
PIPEVALVE 00003874;1184;0.5
PIPEVALVE 00003875;1187;0.5
PIPEVALVE 00003876;1161;0.5
PIPEVALVE 00003877;1189;0.5
PIPEVALVE 00003878;1190;0.5
PIPEVALVE 00003879;1163;0.5
PIPEVALVE 00003880;1194;0.5
PIPEVALVE 00003881;2140;0.5
PIPEVALVE 00003882;2139;0.5
PIPEVALVE 00003883;1156;0.5
PIPEVALVE 00003884;1198;0.5
PIPEVALVE 00003885;1199;0.5
PIPEVALVE 00003886;1200;0.5
PIPEVALVE 00003887;1201;0.5
PIPEVALVE 00003888;1204;0.5
PIPEVALVE 00003889;1206;0.5
PIPEVALVE 00003890;1205;0.5
PIPEVALVE 00003891;1209;0.5
PIPEVALVE 00003892;1210;0.5
PIPEVALVE 00003893;1211;0.5
PIPEVALVE 00003894;1214;0.5
PIPEVALVE 00003897;1219;0.5
PIPEVALVE 00003898;1220;0.5
PIPEVALVE 00003899;1224;0.5
PIPEVALVE 00003900;1228;0.5
PIPEVALVE 00003901;1229;0.5
PIPEVALVE 00003902;1234;0.5
PIPEVALVE 00003903;1247;0.5
PIPEVALVE 00003904;1248;0.5
PIPEVALVE 00003905;1257;0.5
PIPEVALVE 00003906;1258;0.5
PIPEVALVE 00003907;1269;0.5
PIPEVALVE 00003908;1270;0.5
PIPEVALVE 00003909;1275;0.5
PIPEVALVE 00003910;1272;0.5
PIPEVALVE 00003911;1277;0.5
PIPEVALVE 00003912;1278;0.5
PIPEVALVE 00003913;3846;0.5
PIPEVALVE 00003914;1231;0.5
PIPEVALVE 00003915;1282;0.5
PIPEVALVE 00003916;1287;0.5
PIPEVALVE 00003917;1290;0.5
PIPEVALVE 00003918;1295;0.5
PIPEVALVE 00003919;1299;0.5
PIPEVALVE 00003920;1300;0.5
PIPEVALVE 00003921;3292;0.5
PIPEVALVE 00003922;1302;0.5
PIPEVALVE 00003925;3296;0.5
PIPEVALVE 00003926;3508;0.5
PIPEVALVE 00003927;1315;0.5
PIPEVALVE 00003928;1316;0.5
PIPEVALVE 00003929;1320;0.5
PIPEVALVE 00003930;1322;0.5
PIPEVALVE 00003931;1328;0.5
PIPEVALVE 00003932;1379;0.5
PIPEVALVE 00003933;1380;0.5
PIPEVALVE 00003934;1376;0.5
PIPEVALVE 00003935;1367;0.5
PIPEVALVE 00003936;1383;0.5
PIPEVALVE 00003937;1386;0.5
PIPEVALVE 00003938;3339;0.5
PIPEVALVE 00003939;1355;0.5
PIPEVALVE 00003940;1356;0.5
PIPEVALVE 00003943;1392;0.5
PIPEVALVE 00003944;1393;0.5
PIPEVALVE 00003945;1394;0.5
PIPEVALVE 00003946;1395;0.5
PIPEVALVE 00003947;1396;0.5
PIPEVALVE 00003948;1329;0.5
PIPEVALVE 00003951;1400;0.5
PIPEVALVE 00003952;1401;0.5
PIPEVALVE 00003953;1349;0.5
PIPEVALVE 00003954;1350;0.5
PIPEVALVE 00003955;1404;0.5
PIPEVALVE 00003956;1405;0.5
PIPEVALVE 00003957;1410;0.5
PIPEVALVE 00003958;1411;0.5
PIPEVALVE 00003959;1414;0.5
PIPEVALVE 00003960;1415;0.5
PIPEVALVE 00003961;1340;0.5
PIPEVALVE 00003962;1339;0.5
PIPEVALVE 00003963;1419;0.5
PIPEVALVE 00003964;1338;0.5
PIPEVALVE 00003965;1336;0.5
PIPEVALVE 00003966;1424;0.5
PIPEVALVE 00003967;1343;0.5
PIPEVALVE 00003968;1344;0.5
PIPEVALVE 00003969;1375;0.5
PIPEVALVE 00003970;1429;0.5
PIPEVALVE 00003971;1431;0.5
PIPEVALVE 00003972;1432;0.5
PIPEVALVE 00003973;1433;0.5
PIPEVALVE 00003974;1434;0.5
PIPEVALVE 00003975;1438;0.5
PIPEVALVE 00003976;1440;0.5
PIPEVALVE 00003977;1443;0.5
PIPEVALVE 00003978;1444;0.5
PIPEVALVE 00003979;1446;0.5
PIPEVALVE 00003980;1448;0.5
PIPEVALVE 00003981;1450;0.5
PIPEVALVE 00003982;1449;0.5
PIPEVALVE 00003983;1454;0.5
PIPEVALVE 00003984;1453;0.5
PIPEVALVE 00003985;1458;0.5
PIPEVALVE 00003986;1460;0.5
PIPEVALVE 00003987;1463;0.5
PIPEVALVE 00003988;1464;0.5
PIPEVALVE 00003989;1465;0.5
PIPEVALVE 00003990;1468;0.5
PIPEVALVE 00003991;1470;0.5
PIPEVALVE 00003992;1469;0.5
PIPEVALVE 00003993;1474;0.5
PIPEVALVE 00003994;1473;0.5
PIPEVALVE 00003995;1479;0.5
PIPEVALVE 00003996;1478;0.5
PIPEVALVE 00003997;1483;0.5
PIPEVALVE 00003998;1484;0.5
PIPEVALVE 00003999;1486;0.5
PIPEVALVE 00004000;1488;0.5
PIPEVALVE 00004001;1490;0.5
PIPEVALVE 00004002;1489;0.5
PIPEVALVE 00004003;1493;0.5
PIPEVALVE 00004004;1494;0.5
PIPEVALVE 00004005;1498;0.5
PIPEVALVE 00004006;1500;0.5
PIPEVALVE 00004007;1503;0.5
PIPEVALVE 00004008;1504;0.5
PIPEVALVE 00004009;1505;0.5
PIPEVALVE 00004010;1508;0.5
PIPEVALVE 00004011;1509;0.5
PIPEVALVE 00004012;1510;0.5
PIPEVALVE 00004013;1513;0.5
PIPEVALVE 00004014;1514;0.5
PIPEVALVE 00004019;1534;0.5
PIPEVALVE 00004020;1523;0.5
PIPEVALVE 00004021;1536;0.5
PIPEVALVE 00004022;1521;0.5
PIPEVALVE 00004023;3350;0.5
PIPEVALVE 00004024;1541;0.5
PIPEVALVE 00004025;1543;0.5
PIPEVALVE 00004026;1542;0.5
PIPEVALVE 00004027;1546;0.5
PIPEVALVE 00004028;1518;0.5
PIPEVALVE 00004029;1554;0.5
PIPEVALVE 00004030;1555;0.5
PIPEVALVE 00004031;1559;0.5
PIPEVALVE 00004032;1558;0.5
PIPEVALVE 00004035;1371;0.5
PIPEVALVE 00004036;1561;0.5
PIPEVALVE 00004037;1565;0.5
PIPEVALVE 00004038;1567;0.5
PIPEVALVE 00004039;1570;0.5
PIPEVALVE 00004040;1571;0.5
PIPEVALVE 00004041;1576;0.5
PIPEVALVE 00004042;1575;0.5
PIPEVALVE 00004043;1581;0.5
PIPEVALVE 00004044;1528;0.5
