"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TMK_MN004","3379","20150715","23.3","3","0"
"TMK_MN004","3379","20150716","26","3","0"
"TMK_MN004","3379","20150717","27.4","3","0"
"TMK_MN004","3379","20150718","24.5","3","0"
"TMK_MN004","3379","20150719","24.8","3","0"
"TMK_MN004","3379","20150720","23.8","3","0"
"TMK_MN004","3379","20150721","26.2","3","0"
"TMK_MN004","3379","20150722","26","3","0"
"TMK_MN004","3379","20150723","22.2","3","0"
"TMK_MN004","3379","20150724","24.2","3","0"
"TMK_MN004","3379","20150725","21","3","0"
"TMK_MN004","3379","20150726","17.8","3","0"
"TMK_MN004","3379","20150727","19.2","3","0"
"TMK_MN004","3379","20150728","19.3","3","0"
"TMK_MN004","3379","20150729","15.9","3","0"
"TMK_MN004","3379","20150730","17.1","3","0"
"TMK_MN004","3379","20150731","18.8","3","0"
"TMK_MN004","3379","20150801","18.4","3","0"
"TMK_MN004","3379","20150802","19.5","3","0"
"TMK_MN004","3379","20150803","22.3","3","0"
"TMK_MN004","3379","20150804","24.1","3","0"
"TMK_MN004","3379","20150805","23.8","3","0"
"TMK_MN004","3379","20150806","26.6","3","0"
"TMK_MN004","3379","20150807","27.6","3","0"
"TMK_MN004","3379","20150808","27.5","3","0"
"TMK_MN004","3379","20150809","26.5","3","0"
"TMK_MN004","3379","20150810","25.1","3","0"
"TMK_MN004","3379","20150811","25.1","3","0"
"TMK_MN004","3379","20150812","26.1","3","0"
"TMK_MN004","3379","20150813","27.6","3","0"
"TMK_MN004","3379","20150814","23.9","3","0"
"TMK_MN004","3379","20150815","19.8","3","0"
"TMK_MN004","3379","20150816","16.7","3","0"
"TMK_MN004","3379","20150817","15.2","3","0"
"TMK_MN004","3379","20150818","17.3","3","0"
"TMK_MN004","3379","20150819","15.7","3","0"
"TMK_MN004","3379","20150820","16.2","3","0"
"TMK_MN004","3379","20150821","16.5","3","0"
"TMK_MN004","3379","20150822","18.1","3","0"
"TMK_MN004","3379","20150823","18.7","3","0"
"TMK_MN004","3379","20150824","20.2","3","0"
"TMK_MN004","3379","20150825","16.5","3","0"
"TMK_MN004","3379","20150826","18.6","3","0"
"TMK_MN004","3379","20150827","23.3","3","0"
"TMK_MN004","3379","20150828","24.5","3","0"
"TMK_MN004","3379","20150829","24","3","0"
"TMK_MN004","3379","20150830","25.6","3","0"
"TMK_MN004","3379","20150831","26.2","3","0"
"TMK_MN004","3379","20150901","22.8","3","0"
"TMK_MN004","3379","20150902","14.8","3","0"
"TMK_MN004","3379","20150903","15","3","0"
"TMK_MN004","3379","20150904","15.5","3","0"
"TMK_MN004","3379","20150905","13.6","3","0"
"TMK_MN004","3379","20150906","11.4","3","0"
"TMK_MN004","3379","20150907","11.7","3","0"
"TMK_MN004","3379","20150908","13.7","3","0"
"TMK_MN004","3379","20150909","13.2","3","0"
"TMK_MN004","3379","20150910","10.8","3","0"
"TMK_MN004","3379","20150911","13.7","3","0"
"TMK_MN004","3379","20150912","17.8","3","0"
"TMK_MN004","3379","20150913","19.5","3","0"
"TMK_MN004","3379","20150914","15.4","3","0"
"TMK_MN004","3379","20150915","16.1","3","0"
"TMK_MN004","3379","20150916","21.6","3","0"
"TMK_MN004","3379","20150917","18.7","3","0"
"TMK_MN004","3379","20150918","15.4","3","0"
"TMK_MN004","3379","20150919","14.5","3","0"
"TMK_MN004","3379","20150920","12.7","3","0"
"TMK_MN004","3379","20150921","13.5","3","0"
"TMK_MN004","3379","20150922","14.1","3","0"
"TMK_MN004","3379","20150923","11","3","0"
"TMK_MN004","3379","20150924","10.9","3","0"
"TMK_MN004","3379","20150925","12.9","3","0"
"TMK_MN004","3379","20150926","13.5","3","0"
"TMK_MN004","3379","20150927","12.7","3","0"
"TMK_MN004","3379","20150928","10.5","3","0"
"TMK_MN004","3379","20150929","10.5","3","0"
"TMK_MN004","3379","20150930","9.8","3","0"
"TMK_MN004","3379","20151001","10.2","3","0"
"TMK_MN004","3379","20151002","11.4","3","0"
"TMK_MN004","3379","20151003","14.2","3","0"
"TMK_MN004","3379","20151004","10.7","3","0"
"TMK_MN004","3379","20151005","12.7","3","0"
"TMK_MN004","3379","20151006","16.3","3","0"
"TMK_MN004","3379","20151007","13.4","3","0"
"TMK_MN004","3379","20151008","12.7","3","0"
"TMK_MN004","3379","20151009","11.8","3","0"
"TMK_MN004","3379","20151010","10.1","3","0"
"TMK_MN004","3379","20151011","8.6","3","0"
"TMK_MN004","3379","20151012","5.9","3","0"
"TMK_MN004","3379","20151013","6.8","3","0"
"TMK_MN004","3379","20151014","6.5","3","0"
"TMK_MN004","3379","20151015","4.8","3","0"
"TMK_MN004","3379","20151016","4.8","3","0"
"TMK_MN004","3379","20151017","6","3","0"
"TMK_MN004","3379","20151018","6.5","3","0"
"TMK_MN004","3379","20151019","5.8","3","0"
"TMK_MN004","3379","20151020","5.6","3","0"
"TMK_MN004","3379","20151021","7.4","3","0"
"TMK_MN004","3379","20151022","8.8","3","0"
"TMK_MN004","3379","20151023","9.7","3","0"
"TMK_MN004","3379","20151024","10","3","0"
"TMK_MN004","3379","20151025","10.4","3","0"
"TMK_MN004","3379","20151026","7.9","3","0"
"TMK_MN004","3379","20151027","7.5","3","0"
"TMK_MN004","3379","20151028","7.7","3","0"
"TMK_MN004","3379","20151029","8.6","3","0"
"TMK_MN004","3379","20151030","8.4","3","0"
"TMK_MN004","3379","20151031","8.4","3","0"
"TMK_MN004","3379","20151101","5.1","3","0"
"TMK_MN004","3379","20151102","4.2","3","0"
"TMK_MN004","3379","20151103","4.4","3","0"
"TMK_MN004","3379","20151104","11","3","0"
"TMK_MN004","3379","20151105","10.5","3","0"
"TMK_MN004","3379","20151106","13","3","0"
"TMK_MN004","3379","20151107","14.4","3","0"
"TMK_MN004","3379","20151108","14.6","3","0"
"TMK_MN004","3379","20151109","15","3","0"
"TMK_MN004","3379","20151110","14.9","3","0"
"TMK_MN004","3379","20151111","11.8","3","0"
"TMK_MN004","3379","20151112","8.9","3","0"
"TMK_MN004","3379","20151113","9.4","3","0"
"TMK_MN004","3379","20151114","8.9","3","0"
"TMK_MN004","3379","20151115","13.9","3","0"
"TMK_MN004","3379","20151116","14.6","3","0"
"TMK_MN004","3379","20151117","12","3","0"
"TMK_MN004","3379","20151118","14.6","3","0"
"TMK_MN004","3379","20151119","13.9","3","0"
"TMK_MN004","3379","20151120","9.8","3","0"
"TMK_MN004","3379","20151121","2.9","3","0"
"TMK_MN004","3379","20151122","0.7","3","0"
"TMK_MN004","3379","20151123","0.6","3","0"
"TMK_MN004","3379","20151124","-0.2","3","0"
"TMK_MN004","3379","20151125","2.4","3","0"
"TMK_MN004","3379","20151126","2.2","3","0"
"TMK_MN004","3379","20151127","0.5","3","0"
"TMK_MN004","3379","20151128","1.5","3","0"
"TMK_MN004","3379","20151129","5.5","3","0"
"TMK_MN004","3379","20151130","9.6","3","0"
"TMK_MN004","3379","20151201","9","3","0"
"TMK_MN004","3379","20151202","8","3","0"
"TMK_MN004","3379","20151203","5.3","3","0"
"TMK_MN004","3379","20151204","5.4","3","0"
"TMK_MN004","3379","20151205","7.9","3","0"
"TMK_MN004","3379","20151206","7.8","3","0"
"TMK_MN004","3379","20151207","7.7","3","0"
"TMK_MN004","3379","20151208","3.4","3","0"
"TMK_MN004","3379","20151209","4","3","0"
"TMK_MN004","3379","20151210","2","3","0"
"TMK_MN004","3379","20151211","3","3","0"
"TMK_MN004","3379","20151212","6.9","3","0"
"TMK_MN004","3379","20151213","4","3","0"
"TMK_MN004","3379","20151214","2.5","3","0"
"TMK_MN004","3379","20151215","5.9","3","0"
"TMK_MN004","3379","20151216","7","3","0"
"TMK_MN004","3379","20151217","9.1","3","0"
"TMK_MN004","3379","20151218","7.9","3","0"
"TMK_MN004","3379","20151219","6.3","3","0"
"TMK_MN004","3379","20151220","4.2","3","0"
"TMK_MN004","3379","20151221","6.7","3","0"
"TMK_MN004","3379","20151222","10","3","0"
"TMK_MN004","3379","20151223","9.4","3","0"
"TMK_MN004","3379","20151224","7.4","3","0"
"TMK_MN004","3379","20151225","9.9","3","0"
"TMK_MN004","3379","20151226","7.3","3","0"
"TMK_MN004","3379","20151227","6.1","3","0"
"TMK_MN004","3379","20151228","2.9","3","0"
"TMK_MN004","3379","20151229","0.1","3","0"
"TMK_MN004","3379","20151230","1.7","3","0"
"TMK_MN004","3379","20151231","2.1","3","0"
"TMK_MN004","3379","20160101","3.8","3","0"
"TMK_MN004","3379","20160102","0.8","3","0"
"TMK_MN004","3379","20160103","0.3","3","0"
"TMK_MN004","3379","20160104","2.2","3","0"
"TMK_MN004","3379","20160105","3.9","3","0"
"TMK_MN004","3379","20160106","4.1","3","0"
"TMK_MN004","3379","20160107","4.2","3","0"
"TMK_MN004","3379","20160108","5.6","3","0"
"TMK_MN004","3379","20160109","6.3","3","0"
"TMK_MN004","3379","20160110","5.8","3","0"
"TMK_MN004","3379","20160111","5.8","3","0"
"TMK_MN004","3379","20160112","4.2","3","0"
"TMK_MN004","3379","20160113","2.8","3","0"
"TMK_MN004","3379","20160114","1.9","3","0"
"TMK_MN004","3379","20160115","0.6","3","0"
"TMK_MN004","3379","20160116","-0.8","3","0"
"TMK_MN004","3379","20160117","-2.5","3","0"
"TMK_MN004","3379","20160118","-5.2","3","0"
"TMK_MN004","3379","20160119","-4.8","3","0"
"TMK_MN004","3379","20160120","-2","3","0"
"TMK_MN004","3379","20160121","-2.5","3","0"
"TMK_MN004","3379","20160122","-6.3","3","0"
"TMK_MN004","3379","20160123","1.4","3","0"
"TMK_MN004","3379","20160124","2.7","3","0"
"TMK_MN004","3379","20160125","6.6","3","0"
"TMK_MN004","3379","20160126","8.5","3","0"
"TMK_MN004","3379","20160127","9.9","3","0"
"TMK_MN004","3379","20160128","10.1","3","0"
"TMK_MN004","3379","20160129","7.3","3","0"
"TMK_MN004","3379","20160130","7.1","3","0"
"TMK_MN004","3379","20160131","3.2","3","0"
"TMK_MN004","3379","20160201","11.6","3","0"
"TMK_MN004","3379","20160202","9.5","3","0"
"TMK_MN004","3379","20160203","3.6","3","0"
"TMK_MN004","3379","20160204","2","3","0"
"TMK_MN004","3379","20160205","4.3","3","0"
"TMK_MN004","3379","20160206","6.8","3","0"
"TMK_MN004","3379","20160207","9.2","3","0"
"TMK_MN004","3379","20160208","8.7","3","0"
"TMK_MN004","3379","20160209","8.4","3","0"
"TMK_MN004","3379","20160210","3","3","0"
"TMK_MN004","3379","20160211","2.7","3","0"
"TMK_MN004","3379","20160212","2.4","3","0"
"TMK_MN004","3379","20160213","4.9","3","0"
"TMK_MN004","3379","20160214","6.3","3","0"
"TMK_MN004","3379","20160215","4.4","3","0"
"TMK_MN004","3379","20160216","2.4","3","0"
"TMK_MN004","3379","20160217","1.9","3","0"
"TMK_MN004","3379","20160218","2.9","3","0"
"TMK_MN004","3379","20160219","2.5","3","0"
"TMK_MN004","3379","20160220","3.3","3","0"
"TMK_MN004","3379","20160221","11.6","3","0"
"TMK_MN004","3379","20160222","13.5","3","0"
"TMK_MN004","3379","20160223","6.6","3","0"
"TMK_MN004","3379","20160224","2.6","3","0"
"TMK_MN004","3379","20160225","0.7","3","0"
"TMK_MN004","3379","20160226","1.1","3","0"
"TMK_MN004","3379","20160227","1.5","3","0"
"TMK_MN004","3379","20160228","2.5","3","0"
"TMK_MN004","3379","20160229","2.2","3","0"
"TMK_MN004","3379","20160301","-0.1","3","0"
"TMK_MN004","3379","20160302","4.2","3","0"
"TMK_MN004","3379","20160303","2.4","3","0"
"TMK_MN004","3379","20160304","4","3","0"
"TMK_MN004","3379","20160305","3.9","3","0"
"TMK_MN004","3379","20160306","2.5","3","0"
"TMK_MN004","3379","20160307","1.9","3","0"
"TMK_MN004","3379","20160308","1.2","3","0"
"TMK_MN004","3379","20160309","0.8","3","0"
"TMK_MN004","3379","20160310","2.7","3","0"
"TMK_MN004","3379","20160311","3.7","3","0"
"TMK_MN004","3379","20160312","4.5","3","0"
"TMK_MN004","3379","20160313","3.9","3","0"
"TMK_MN004","3379","20160314","3.5","3","0"
"TMK_MN004","3379","20160315","0.3","3","0"
"TMK_MN004","3379","20160316","2.2","3","0"
"TMK_MN004","3379","20160317","4.5","3","0"
"TMK_MN004","3379","20160318","6.5","3","0"
"TMK_MN004","3379","20160319","6.3","3","0"
"TMK_MN004","3379","20160320","4.7","3","0"
"TMK_MN004","3379","20160321","5.1","3","0"
"TMK_MN004","3379","20160322","6.1","3","0"
"TMK_MN004","3379","20160323","5.1","3","0"
"TMK_MN004","3379","20160324","5.2","3","0"
"TMK_MN004","3379","20160325","5.5","3","0"
"TMK_MN004","3379","20160326","7.2","3","0"
"TMK_MN004","3379","20160327","8.1","3","0"
"TMK_MN004","3379","20160328","10.1","3","0"
"TMK_MN004","3379","20160329","10.1","3","0"
"TMK_MN004","3379","20160330","11.9","3","0"
"TMK_MN004","3379","20160331","15.3","3","0"
"TMK_MN004","3379","20160401","9.3","3","0"
"TMK_MN004","3379","20160402","10.7","3","0"
"TMK_MN004","3379","20160403","15.6","3","0"
"TMK_MN004","3379","20160404","16.6","3","0"
"TMK_MN004","3379","20160405","14.9","3","0"
"TMK_MN004","3379","20160406","10.8","3","0"
"TMK_MN004","3379","20160407","8.9","3","0"
"TMK_MN004","3379","20160408","6.5","3","0"
"TMK_MN004","3379","20160409","7.2","3","0"
"TMK_MN004","3379","20160410","9.5","3","0"
"TMK_MN004","3379","20160411","10.2","3","0"
"TMK_MN004","3379","20160412","11.1","3","0"
"TMK_MN004","3379","20160413","11.3","3","0"
"TMK_MN004","3379","20160414","9.8","3","0"
"TMK_MN004","3379","20160415","9.8","3","0"
"TMK_MN004","3379","20160416","12.5","3","0"
"TMK_MN004","3379","20160417","9.1","3","0"
"TMK_MN004","3379","20160418","8.1","3","0"
"TMK_MN004","3379","20160419","9.3","3","0"
"TMK_MN004","3379","20160420","10.4","3","0"
"TMK_MN004","3379","20160421","11.5","3","0"
"TMK_MN004","3379","20160422","13.6","3","0"
"TMK_MN004","3379","20160423","10","3","0"
"TMK_MN004","3379","20160424","3.6","3","0"
"TMK_MN004","3379","20160425","2.9","3","0"
"TMK_MN004","3379","20160426","3.9","3","0"
"TMK_MN004","3379","20160427","3","3","0"
"TMK_MN004","3379","20160428","5.4","3","0"
"TMK_MN004","3379","20160429","8.9","3","0"
"TMK_MN004","3379","20160430","12.4","3","0"
"TMK_MN004","3379","20160501","9.8","3","0"
"TMK_MN004","3379","20160502","10.8","3","0"
"TMK_MN004","3379","20160503","10.7","3","0"
"TMK_MN004","3379","20160504","9.4","3","0"
"TMK_MN004","3379","20160505","10.4","3","0"
"TMK_MN004","3379","20160506","14.8","3","0"
"TMK_MN004","3379","20160507","16.4","3","0"
"TMK_MN004","3379","20160508","16.7","3","0"
"TMK_MN004","3379","20160509","17.5","3","0"
"TMK_MN004","3379","20160510","15.8","3","0"
"TMK_MN004","3379","20160511","16.1","3","0"
"TMK_MN004","3379","20160512","12.1","3","0"
"TMK_MN004","3379","20160513","11.1","3","0"
"TMK_MN004","3379","20160514","11.2","3","0"
"TMK_MN004","3379","20160515","7.7","3","0"
"TMK_MN004","3379","20160516","6.8","3","0"
"TMK_MN004","3379","20160517","8.8","3","0"
"TMK_MN004","3379","20160518","13.4","3","0"
"TMK_MN004","3379","20160519","10.5","3","0"
"TMK_MN004","3379","20160520","12.8","3","0"
"TMK_MN004","3379","20160521","16.6","3","0"
"TMK_MN004","3379","20160522","20.4","3","0"
"TMK_MN004","3379","20160523","10.4","3","0"
"TMK_MN004","3379","20160524","9.1","3","0"
"TMK_MN004","3379","20160525","13","3","0"
"TMK_MN004","3379","20160526","17.8","3","0"
"TMK_MN004","3379","20160527","19.9","3","0"
"TMK_MN004","3379","20160528","19","3","0"
"TMK_MN004","3379","20160529","18.2","3","0"
"TMK_MN004","3379","20160530","15.6","3","0"
"TMK_MN004","3379","20160531","14.3","3","0"
"TMK_MN004","3379","20160601","15.7","3","0"
"TMK_MN004","3379","20160602","14.7","3","0"
"TMK_MN004","3379","20160603","15.5","3","0"
"TMK_MN004","3379","20160604","16.4","3","0"
"TMK_MN004","3379","20160605","16.1","3","0"
"TMK_MN004","3379","20160606","19","3","0"
"TMK_MN004","3379","20160607","19.6","3","0"
"TMK_MN004","3379","20160608","16.6","3","0"
"TMK_MN004","3379","20160609","14.7","3","0"
"TMK_MN004","3379","20160610","16.6","3","0"
"TMK_MN004","3379","20160611","15.2","3","0"
"TMK_MN004","3379","20160612","16.1","3","0"
"TMK_MN004","3379","20160613","16","3","0"
"TMK_MN004","3379","20160614","15.1","3","0"
"TMK_MN004","3379","20160615","15.7","3","0"
"TMK_MN004","3379","20160616","16.3","3","0"
"TMK_MN004","3379","20160617","14.7","3","0"
"TMK_MN004","3379","20160618","16.2","3","0"
"TMK_MN004","3379","20160619","13.5","3","0"
"TMK_MN004","3379","20160620","16.5","3","0"
"TMK_MN004","3379","20160621","18.7","3","0"
"TMK_MN004","3379","20160622","22.1","3","0"
"TMK_MN004","3379","20160623","24","3","0"
"TMK_MN004","3379","20160624","24.4","3","0"
"TMK_MN004","3379","20160625","21.8","3","0"
"TMK_MN004","3379","20160626","15.8","3","0"
"TMK_MN004","3379","20160627","17.5","3","0"
"TMK_MN004","3379","20160628","20.5","3","0"
"TMK_MN004","3379","20160629","21.6","3","0"
"TMK_MN004","3379","20160630","19.7","3","0"
"TMK_MN004","3379","20160701","21.8","3","0"
"TMK_MN004","3379","20160702","19.2","3","0"
"TMK_MN004","3379","20160703","16.6","3","0"
"TMK_MN004","3379","20160704","18.9","3","0"
"TMK_MN004","3379","20160705","20.9","3","0"
"TMK_MN004","3379","20160706","18.3","3","0"
"TMK_MN004","3379","20160707","19.3","3","0"
"TMK_MN004","3379","20160708","22.1","3","0"
"TMK_MN004","3379","20160709","23","3","0"
"TMK_MN004","3379","20160710","25.1","3","0"
"TMK_MN004","3379","20160711","26.6","3","0"
"TMK_MN004","3379","20160712","18.3","3","0"
"TMK_MN004","3379","20160713","14.7","3","0"
"TMK_MN004","3379","20160714","12.5","3","0"
"TMK_MN004","3379","20160715","13.7","3","0"
"TMK_MN004","3379","20160716","16.1","3","0"
"TMK_MN004","3379","20160717","18.9","3","0"
"TMK_MN004","3379","20160718","22","3","0"
"TMK_MN004","3379","20160719","22.7","3","0"
"TMK_MN004","3379","20160720","24","3","0"
"TMK_MN004","3379","20160721","21.3","3","0"
"TMK_MN004","3379","20160722","21.1","3","0"
"TMK_MN004","3379","20160723","20.6","3","0"
"TMK_MN004","3379","20160724","22.2","3","0"
"TMK_MN004","3379","20160725","21.2","3","0"
"TMK_MN004","3379","20160726","20.2","3","0"
"TMK_MN004","3379","20160727","20.3","3","0"
"TMK_MN004","3379","20160728","20.4","3","0"
"TMK_MN004","3379","20160729","21.4","3","0"
"TMK_MN004","3379","20160730","23.7","3","0"
"TMK_MN004","3379","20160731","19.6","3","0"
"TMK_MN004","3379","20160801","18.4","3","0"
"TMK_MN004","3379","20160802","18.6","3","0"
"TMK_MN004","3379","20160803","22.3","3","0"
"TMK_MN004","3379","20160804","23.4","3","0"
"TMK_MN004","3379","20160805","14.4","3","0"
"TMK_MN004","3379","20160806","17","3","0"
"TMK_MN004","3379","20160807","18.3","3","0"
"TMK_MN004","3379","20160808","21.2","3","0"
"TMK_MN004","3379","20160809","15.7","3","0"
"TMK_MN004","3379","20160810","12.5","3","0"
"TMK_MN004","3379","20160811","13.9","3","0"
"TMK_MN004","3379","20160812","14.2","3","0"
"TMK_MN004","3379","20160813","19.7","3","0"
"TMK_MN004","3379","20160814","21.3","3","0"
"TMK_MN004","3379","20160815","20.6","3","0"
"TMK_MN004","3379","20160816","20.7","3","0"
"TMK_MN004","3379","20160817","19.1","3","0"
"TMK_MN004","3379","20160818","18.3","3","0"
"TMK_MN004","3379","20160819","19.2","3","0"
"TMK_MN004","3379","20160820","20.7","3","0"
"TMK_MN004","3379","20160821","16.1","3","0"
"TMK_MN004","3379","20160822","16.9","3","0"
"TMK_MN004","3379","20160823","19.3","3","0"
"TMK_MN004","3379","20160824","20.7","3","0"
"TMK_MN004","3379","20160825","20.6","3","0"
"TMK_MN004","3379","20160826","22.4","3","0"
"TMK_MN004","3379","20160827","23.3","3","0"
"TMK_MN004","3379","20160828","24.6","3","0"
"TMK_MN004","3379","20160829","19.8","3","0"
"TMK_MN004","3379","20160830","18.9","3","0"
"TMK_MN004","3379","20160831","19.2","3","0"
"TMK_MN004","3379","20160901","19.5","3","0"
"TMK_MN004","3379","20160902","20.2","3","0"
"TMK_MN004","3379","20160903","20.2","3","0"
"TMK_MN004","3379","20160904","20.3","3","0"
"TMK_MN004","3379","20160905","16","3","0"
"TMK_MN004","3379","20160906","17.2","3","0"
"TMK_MN004","3379","20160907","18.3","3","0"
"TMK_MN004","3379","20160908","20.7","3","0"
"TMK_MN004","3379","20160909","21.2","3","0"
"TMK_MN004","3379","20160910","20.7","3","0"
"TMK_MN004","3379","20160911","21.5","3","0"
"TMK_MN004","3379","20160912","21.4","3","0"
"TMK_MN004","3379","20160913","21.2","3","0"
"TMK_MN004","3379","20160914","20.6","3","0"
"TMK_MN004","3379","20160915","21.3","3","0"
"TMK_MN004","3379","20160916","17.9","3","0"
"TMK_MN004","3379","20160917","13.3","3","0"
"TMK_MN004","3379","20160918","13.5","3","0"
"TMK_MN004","3379","20160919","12.1","3","0"
"TMK_MN004","3379","20160920","12.1","3","0"
"TMK_MN004","3379","20160921","10.2","3","0"
"TMK_MN004","3379","20160922","12.2","3","0"
"TMK_MN004","3379","20160923","13.6","3","0"
"TMK_MN004","3379","20160924","13.8","3","0"
"TMK_MN004","3379","20160925","14.3","3","0"
"TMK_MN004","3379","20160926","15.2","3","0"
"TMK_MN004","3379","20160927","13.1","3","0"
"TMK_MN004","3379","20160928","15.3","3","0"
"TMK_MN004","3379","20160929","18.3","3","0"
"TMK_MN004","3379","20160930","18","3","0"
"TMK_MN004","3379","20161001","16.3","3","0"
"TMK_MN004","3379","20161002","12.6","3","0"
"TMK_MN004","3379","20161003","10.8","3","0"
"TMK_MN004","3379","20161004","8.9","3","0"
"TMK_MN004","3379","20161005","7.2","3","0"
"TMK_MN004","3379","20161006","7","3","0"
"TMK_MN004","3379","20161007","8.4","3","0"
"TMK_MN004","3379","20161008","7.6","3","0"
"TMK_MN004","3379","20161009","7.2","3","0"
"TMK_MN004","3379","20161010","6.1","3","0"
"TMK_MN004","3379","20161011","5.9","3","0"
"TMK_MN004","3379","20161012","6","3","0"
"TMK_MN004","3379","20161013","5.9","3","0"
"TMK_MN004","3379","20161014","10.2","3","0"
"TMK_MN004","3379","20161015","13.7","3","0"
"TMK_MN004","3379","20161016","12.7","3","0"
"TMK_MN004","3379","20161017","11.5","3","0"
"TMK_MN004","3379","20161018","11.2","3","0"
"TMK_MN004","3379","20161019","9.1","3","0"
"TMK_MN004","3379","20161020","8.5","3","0"
"TMK_MN004","3379","20161021","6.3","3","0"
"TMK_MN004","3379","20161022","6.9","3","0"
"TMK_MN004","3379","20161023","8.3","3","0"
"TMK_MN004","3379","20161024","13.2","3","0"
"TMK_MN004","3379","20161025","12.4","3","0"
"TMK_MN004","3379","20161026","10.5","3","0"
"TMK_MN004","3379","20161027","7.6","3","0"
"TMK_MN004","3379","20161028","7.6","3","0"
"TMK_MN004","3379","20161029","8.6","3","0"
"TMK_MN004","3379","20161030","7.2","3","0"
"TMK_MN004","3379","20161031","7.4","3","0"
"TMK_MN004","3379","20161101","4.7","3","0"
"TMK_MN004","3379","20161102","7","3","0"
"TMK_MN004","3379","20161103","4.4","3","0"
"TMK_MN004","3379","20161104","4.8","3","0"
"TMK_MN004","3379","20161105","10.5","3","0"
"TMK_MN004","3379","20161106","3.7","3","0"
"TMK_MN004","3379","20161107","2.5","3","0"
"TMK_MN004","3379","20161108","2","3","0"
"TMK_MN004","3379","20161109","3","3","0"
"TMK_MN004","3379","20161110","5.4","3","0"
"TMK_MN004","3379","20161111","3.7","3","0"
"TMK_MN004","3379","20161112","1.1","3","0"
